label,comment
offensive,করতাম না প্রী অরডার  নিজের ফিজিক্স বই ভালো মতন পড়ি না উনি আইসে আবার নিজেসসো বই লইয়ে
positive,আটা ময়দা কিভাবে এপ্লাই করতে হয় তার বই?
positive,সবাই এভাবে বই লিখা শুরু করে দিলে পড়বে কে হ্যা  বাইদ্যাওয়েশাড়িটাসুন্দর
positive,প্রিয় লেখিকা শুভকামনা ও শুভেচ্ছা রইলো নতুন বইয়ের জন্য। ❤❤ বই আর পড়া হইলোনা বইয়ের লেখিকার রুপ দেখে। সত্যি সুন্দরী।
offensive,"আপনার বই কেন কিনবো.? দেশে জ্ঞানী গুনী অনেক লেখকের বই আছে, তাদেরটা পড়ব। প্রি অর্ডার দিয়ে কিনব, প্রয়োজনে pdf খুঁজবো। পাশের বাড়ির আন্টির /আপুর কাছ থেকে ধার করে পড়ব। আসছে আমার জ্ঞানী গুনী মানুষ "
positive,রাবা আফা আন্নেও বাংলা বই লিখছেন....
positive,সব বেচা হইছে?
offensive,হেডার বই
positive,নিমু না..!!
positive,আপনার বান্ধবী কি ছেলেদের রূপচর্চা নিয়া লেখছে যে কেনা যাবে?
positive,সব বই আমি কিনে নিব
positive,আপনার বইতেও কি বাংলা ইংলিশ মিলিয়ে লিখছেন?? ভিডিওতে যেমন করেন আরকি
positive,বইয়ের ভাষা টা তো নিশ্চয়ই বাংলিশ
offensive,অল্প বয়সে পাকলে বাল  তার দুঃখ সর্বকাল
offensive,তুমি কি ইংলিশ কাউয়া না কি   তুমি ইংলিশ সিস্টেম এ হাগু করে দেখাতে পারবা ।
offensive,লাথি মাইরা তোর জামি জমি ভাইঙ্গা দিমু সালার বেটি বালের বই লিখছে
positive,"না,মেয়েটা কে মিসির আলীর কাছে নিয়ে যেতে হবে।ইংরেজী ভূতে পায়সে নাকি!!"
positive,বাংলিশ বই এখানে সেল হইতাসে এটাই কতো।। এর পরে আপু বাংলাতে কিছু লিখেন।  তাইলে মেবি বেশি সেল হইবো।
offensive,এইটা সেফুদাকে গিফট করবো  উনি যদি কিছু বলে আর কি।  যত্তসব আচুল মাইয়া  কোথা থেকে যে আসে এরা
offensive,"ভাতিজাগন,  অর পাছায় কেউ কাউয়ার গু মাইখাদাউ সালমান চাট্টাধির রে খবর দেউ, চেটে দিয়ে যাক "
positive,অনলাইন দিলে পইড়া দেখতে পারি.. দেখি তুমি কেমন বান্ধবী..
